income_erosion_v,liquidity_momentum_v,overdraft_v,overdraft_t2,salary_drift_v,tx_freq_v,avg_balance_t2,min_balance_t2,total_out_t2,account_id,window,default
-0.14163272066572105,0.07124803899954657,0,0,,-0.10526315235457093,34264.5,14996.4,61893.8,7401,1,0
0.1528258072843475,0.07589121316005226,0,0,,-0.04999999750000012,31985.589473684213,16739.5,54467.8,7401,2,0
-0.13087413978907908,-0.1044818245659719,0,0,,0.24999998437500096,29729.389999999996,14106.1,50941.8,7401,3,0
0.16327265171364164,0.030931825301333586,0,0,,-0.11111110493827195,33197.975,19406.7,53927.2,7401,4,0
-0.14213834182729257,0.04233937713890821,0,0,,0.0,32201.911111111105,19385.1,54582.799999999996,7401,5,0
0.16664729065863726,0.08809510127101086,0,0,,-0.05263157617728546,30893.883333333335,13954.8,62841.799999999996,7401,6,0
-0.1425167608530659,-0.1411270331441578,0,0,,0.0,28392.63157894737,13685.0,47741.799999999996,7401,7,0
0.16411253019420632,0.0588859370176087,0,0,,-0.09523809070294806,33058.01052631578,21156.8,53571.799999999996,7401,8,0
-0.14118874060899422,-0.294697530936232,0,0,,1.099999890000011,31219.614285714288,11098.5,91972.8,7401,9,0
1.8439729335178754,1.4414359878688976,0,0,,1.4999996250000938,44264.15,34285.5,54400.0,7401,10,0
